Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
1555785751,8160,1501,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1555813463,1952,1503,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1555824567,8352,1505,254,2,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1555834807,8032,1507,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1555859223,1952,1509,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1555868663,8256,1511,254,2,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1555879031,8128,1513,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1555911863,1984,1515,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1555922231,5152,1517,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1555932343,7968,1519,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1555943063,1952,1521,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1555979351,5376,1523,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1555991159,8096,1525,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556001463,1984,1527,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556029943,5408,1529,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556040823,8032,1531,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556051127,2016,1533,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556058647,5216,1535,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556090743,8032,1537,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556102231,1952,1539,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556112759,5088,1541,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556122999,8256,1543,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556134935,1984,1545,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556145591,4960,1547,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556181623,8096,1549,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556191415,2016,1551,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556200983,4896,1553,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556213463,8160,1555,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556252919,2016,1557,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556263287,4832,1559,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556272887,8032,1561,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556299959,1952,1563,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556308983,4576,1565,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556320183,8128,1567,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556332279,1952,1569,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556342647,4736,1571,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556354999,8096,1573,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556364759,1952,1575,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556374807,4608,1577,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556385655,8128,1579,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556430071,1952,1581,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556440983,4576,1583,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556451575,8160,1585,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556479223,1984,1587,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556490710,4449,1589,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556501591,8128,1591,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556513879,1952,1593,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556526231,4383,1595,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556568886,8065,1597,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556580086,1953,1599,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556589942,4384,1601,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556600951,8000,1603,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556645815,2016,1605,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1556657814,4289,1607,253,1,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1556694711,8096,1609,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1556706550,1952,1611,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1563457585,119744,1613,504,1,1,32,8,1,32,0.004,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"void kernel_trsm_l_mul32<float, (int)8, (bool)0, (bool)0, (bool)0, (bool)1>(int, int, const T1 *, const T1 *, int, T1 *, int, T1, int)"
1570432043,1987006,1616,32,63,1,128,1,1,122,0.013,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,volta_sgemm_128x64_nn
1572421033,11872,1618,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572434793,2080,1620,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572438761,27264,1622,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572467689,8352,1624,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572477641,1984,1626,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572481513,18624,1628,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572501929,8032,1630,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572512041,1984,1632,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572515561,18656,1634,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572536105,8032,1636,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572545961,1984,1638,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572557097,17280,1640,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572577385,8224,1642,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572587209,1984,1644,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572591049,17696,1646,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572610409,8128,1648,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572633001,1984,1650,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572637609,16064,1652,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572655561,8192,1654,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572665321,1984,1656,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572695977,15872,1658,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572713737,8128,1660,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572723497,1984,1662,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572727049,14848,1664,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572743561,8096,1666,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572753577,1952,1668,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572757289,15776,1670,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572775273,8096,1672,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572785449,1952,1674,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572789161,15648,1676,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572806441,8096,1678,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572844073,1984,1680,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572921800,15745,1682,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572939497,8160,1684,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572949289,1984,1686,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572952937,15711,1688,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1572970793,7999,1690,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1572980329,2016,1692,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1572984233,15648,1694,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1573001512,8161,1696,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1573011561,1984,1698,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1573015400,15457,1700,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1573065225,8191,1702,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1573108009,1951,1704,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1573111848,15553,1706,252,4,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1573129160,8192,1708,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1573139112,2016,1710,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1573169864,11841,1712,251,3,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1573184104,8128,1714,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1573194088,2016,1716,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1573197672,12769,1718,251,3,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1573212329,8063,1720,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1573222120,1953,1722,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1573225896,12512,1724,251,3,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1573273928,8096,1726,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1573283752,1984,1728,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
1573287624,12672,1730,251,3,1,16,16,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"update_panel_v6_kernel(float *, int, int, int, const int *)"
1573302440,8160,1732,1,1,1,256,1,1,16,0.002,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"find_pivot_check_swap_rhs_and_rows_col_major_v6c_kernel(float *, float *, int, int, float, int *)"
1573312872,1952,1734,8,1,1,512,1,1,16,0.000,0.000,None,,None,None,NVIDIA GeForce GTX 1650 (0),1,7,"compute_panel_multipliers_v6_kernel(float *, int, int, const int *)"
